Station_Name_Korean,Station_Name_English,Station_Code,Managing_Organization,Major_Basin_Code,Subbasin_Code,Observation_Start_Date,River_Name,Basin_Area,River_Width,Bed_Slope,River_Main_Junction_Distance,Watershed_Distance,Address,X_Coordinate,Y_Coordinate,Start_Systematic_Observation,End_Systematic_Observation,Start_Old_Observation,End_Old_Observation,Number_of_Records,Data_Quality_or_Completeness,Geometry,Longitude,Latitude
임실군(신기교),Imsilgun(Singigyo),4003650,환경부,섬진강,400302,40909,섬진강,160.61,isnull,isnull,16.94,isnull,전라북도 임실군 오수면 신기리 398-1천 신기교,229459,223479,201112,202301,201112,202301,3652.0,ㅇ,POINT (229459 223479),127.3226467104818,35.51054629624608
순창군(현포리),Sunchanggun(Hyunpori),4003690,환경부,섬진강,400303,25569,오수천,357.66,isnull,isnull,33.66,isnull,전라북도 순창군 동계면 현포리,222271,215877,197308,202301,197301,202301,3624.0,,POINT (222271 215877),127.24320548125502,35.442216405881126
순창군(유적교),Sunchanggun(Yujeokgyo),4004615,환경부,섬진강,400401,6270,섬진강,1389.45,isnull,isnull,105.63,isnull,전라북도 순창군 적성면 고원리 928 유적교,219003,210691,191909,202301,191703,202301,3584.0,,POINT (219003 210691),127.20709205566725,35.39554206166424
순창군(옥천교),Sunchanggun(Okcheongyo),4004630,환경부,섬진강,400402,31772,경천,44.33,isnull,isnull,9.54,isnull,전라북도 순창군 순창읍 순화리 옥천교,212116,208676,198901,202301,196302,202301,3647.0,,POINT (212116 208676),127.1312540359509,35.377487576661686
순창군(유풍교),Sunchanggun(Yupunggyo),4004640,환경부,섬진강,400402,40179,경천,132.33,isnull,isnull,0.95,isnull,전라북도 순창군 풍산면 두승리 유풍교,216764,206958,200911,202301,200911,202301,3652.0,ㅇ,POINT (216764 206958),127.18237011045125,35.36193593299171
곡성군(합강교),Gokseonggun(hapganggyo),4004650,환경부,섬진강,400403,39814,옥과천,131.04,isnull,isnull,0.29,isnull,전라남도 곡성군 옥과면 합강리 합강교,216418,202827,200812,202301,200812,202301,3422.0,,POINT (216418 202827),127.1784805528035,35.32470803826113
남원시(신덕리),Namwonsi(Sindeokri),4004660,환경부,섬진강,400404,22828,섬진강,1756.44,isnull,isnull,90.48,isnull,전라북도 남원시 대강면 신덕리,219674,203882,196306,202301,196211,202301,3652.0,ㅇ,POINT (219674 203882),127.21431468240053,35.33415840335535
곡성군(용두교),Gokseonggun(Yongdugyo),4004680,환경부,섬진강,400403,44927,isnull,53.68,isnull,isnull,8.78,isnull,전라남도 곡성군 옥과면 리문리,212308,197212,202212,202301,202212,202301,3.0,,POINT (212308 197212),127.13319557611226,35.27415712319593
곡성군(금곡교),Gokseonggun(geumgokgyo),4004690,환경부,섬진강,400404,35490,섬진강,1793,213,isnull,80.46,isnull,전라남도 곡성군 곡성읍 장선리 1067 금곡교,226903,201682,199703,202301,199701,202301,3652.0,ㅇ,POINT (226903 201682),127.29375463977688,35.31416137293854
장남,JANG NAM,4005620,한국농어촌공사,만경ㆍ동진,330204,32203,isnull,isnull,isnull,isnull,isnull,isnull,전라북도 장수군 번암면 국포리,180054,229093,0,0,198801,200512,0.0,,POINT (180054.0281 229092.653),126.77790915525256,35.56137855279465
장수군(동화저수지),Jangsugun(Donghwajeosuji),4005627,환경부,섬진강,400501,44197,isnull,58.8,isnull,isnull,1.42,isnull,전라북도 장수군 번암면 죽림리,248840,227755,202003,202301,202003,202301,732.0,,POINT (248840 227755),127.53653662578392,35.54832112179915
남원시(월석교),Namwonsi(Wolseokgyo),4005645,환경부,섬진강,400502,40179,요천,167.35,isnull,isnull,35.8,isnull,전라북도 남원시 산동면 월석리 월석교 하류,246677,222443,200911,202301,200911,202301,3569.0,,POINT (246677 222443),127.51237811221353,35.50055007261764
남원시(요천교),Namwonsi(Yocheongyo),4005660,환경부,섬진강,400503,26665,요천,221.35,isnull,isnull,26.33,isnull,전라북도 남원시 이백면 남계리 요천교,239590,217693,197308,202301,197301,202301,3429.0,,POINT (239590 217693),127.43403826059868,35.458046598321445
남원시(동림교),Namwonsi(Dongrimgyo),4005670,환경부,섬진강,400504,32944,요천,317.09,155,isnull,93.5,isnull,전라북도 남원시 신촌동 460,235551,212498,199007,202301,196211,202301,3328.0,,POINT (235551 212498),127.38931950747764,35.41137677568656
남원시(요천대교),Namwonsi(Yocheondaegyo),4005690,환경부,섬진강,400504,37140,요천,472.81,isnull,isnull,5.39,isnull,전라북도 남원시 송동면 세전리 요천대교,228315,202518,200109,202301,200109,202301,3594.0,,POINT (228315 202518),127.30931022993458,35.32165748749457
곡성군(고달교),Gokseonggun(Godalgyo),4006660,환경부,섬진강,400601,32944,섬진강,2333.05,isnull,isnull,77.49,isnull,전라남도 곡성군 고달면 뇌죽리 고달교 상류,229991,199842,199006,202301,199006,202301,3637.0,,POINT (229991 199842),127.32764399524903,35.29748947340025
곡성군(충의교),Gokseonggun(Chunguigyo),4006667,환경부,섬진강,400602,44927,isnull,25.28,isnull,isnull,3.06,isnull,전라남도 곡성군 곡성읍 묘천리,227091,197984,202212,202301,202212,202301,3.0,,POINT (227091 197984),127.29570009246984,35.280825438782266
곡성군(예성교),Gokseonggun(Yeseonggyo),4006680,환경부,섬진강,400902,6270,섬진강,2474.03,isnull,isnull,64,isnull,전라남도 곡성군 오곡면 압록리,234074,189193,191909,202301,191703,202301,3652.0,ㅇ,POINT (234074 189193),127.37209192395432,35.20137726651161
죽동교,Juk Dong Kyo,4007615,한국수력원자력,섬진강,400702,41608,보성강,246.5,isnull,isnull,16.63,isnull,전라남도 장흥군 장평면 녹양리,200127,144105,201607,202301,201607,202301,943.0,,POINT (200127 144105),126.9993092364111,34.79553989866647
보성군(돈다교),Boseonggun(Dondagyo),4007616,환경부,섬진강,400702,44562,isnull,159.38,isnull,isnull,92.24,isnull,전라남도 보성군 노동면 감정리,202771,144014,202112,202301,202112,202301,369.0,,POINT (202771 144014),127.028200325456,34.79471600281664
광곡교,isnull,4007620,한국수력원자력,섬진강남해,410106,41638,isnull,198.7,140,isnull,5.16,isnull,전라남도 보성군 노동면 광곡리 117-8,206762,144355,201009,202301,201009,202301,949.0,,POINT (206762 144355),127.0718128444874,34.79777136172459
보성군(보성강댐),Boseonggun(Boseonggangdam),4007625,한국수자원공사,섬진강,400702,33420,보성강,275,isnull,isnull,53.7,isnull,전라남도 보성군 겸백면 용산리 산 35-1,213268,145502,199005,202301,199005,202301,2382.0,,POINT (213268 145502),127.14292466942368,34.808046909712644
보성군(가장교),Boseonggun(Gajanggyo),4007630,한국수자원공사,섬진강,400703,33420,보성강,298.1,isnull,isnull,48.7,isnull,전라남도 보성군 겸백면 석호리 758,213493,148368,199005,202301,199005,202301,3598.0,,POINT (213493 148368),127.14542949355112,34.83387815008745
화순군(동복댐),Hwasungun(Dongbokdam),4007660,한국수자원공사,섬진강,400705,33420,동복천,189,isnull,isnull,21.5,isnull,전라남도 화순군 동복면 연월리 산127-2,209348,176252,199007,202301,199005,202301,2395.0,,POINT (209348 176252),127.10042616184246,35.085266019944484
화순군(만수교),Hwasungun(Mansugyo),4007661,환경부,섬진강,400705,44562,isnull,192.63,isnull,isnull,19.96,isnull,전라남도 화순군 동복면 연월리,209373,175790,202112,202301,202112,202301,369.0,,POINT (209373 175790),127.10069511131324,35.08110148603934
화순군(용리교),Hwasungun(Yongrigyo),4007670,한국수자원공사,섬진강,400705,35299,동복천,267.3,isnull,isnull,11,isnull,전라남도 화순군 남면 용리,210368,170059,199308,202301,199308,202301,3598.0,,POINT (210368 170059),127.11153417786608,35.029434393606
순천시(주암댐),Suncheonsi(Juamdam),4007695,한국수자원공사,섬진강,400707,33420,보성강,1010,isnull,isnull,26.5,isnull,전라남도 순천시 주암면 구산리 786-1,221614,173962,199005,202301,199005,202301,2395.0,,POINT (221614 173962),127.23487050245812,35.064437304379844
순천시(광천교),Suncheonsi(Gwangcheongyo),4008650,한국수자원공사,섬진강,400801,33420,보성강,1012,isnull,isnull,24.8,isnull,전라남도 순천시 주암면 구산리 811,221610,175534,199005,202301,199005,202301,3598.0,,POINT (221610 175534),127.23486749252386,35.07860676710961
곡성군(목사동2교),Gokseonggun(Moksadong2gyo),4008655,한국수자원공사,섬진강,400801,39664,보성강,isnull,isnull,isnull,isnull,isnull,전라남도 곡성군 목사동면 공북리 목사동2교,181212,223594,200808,202301,200808,202301,3005.0,,POINT (181212 223594),126.79080975465952,35.511839222733485
곡성군(목사동1교),Gokseonggun(Moksadong1gyo),4008660,환경부,섬진강,400801,40179,보성강,1193.48,isnull,isnull,11.84,isnull,전라남도 곡성군 목사동면 평리 목사동1교,227243,181312,200911,202301,200911,202301,3652.0,ㅇ,POINT (227243 181312),127.29682088462508,35.13055071940581
곡성군(태안교),Gokseonggun(Taeangyo),4008670,환경부,섬진강,400802,35125,보성강,1273.61,200,isnull,67.5,isnull,전라남도 곡성군 죽곡면 유봉리 549-24 태안교,231585,184931,199703,202301,199010,202301,3635.0,,POINT (231585 184931),127.3445973154307,35.163043613272514
순천시(용서교),Suncheonsi(Yongseogyo),4009608,환경부,섬진강,400901,40544,섬진강,128.73,isnull,isnull,1.39,isnull,전라남도 순천시 황전면 선변리 용서교,242220,183773,201012,202301,201012,202301,3629.0,,POINT (242220 183773),127.46126556516651,35.15221663736519
구례군(구례교),Guryegun(Guryegyo),4009610,환경부,섬진강,400902,22494,섬진강,3287.8,300,isnull,54.1,isnull,전라남도 구례군 구례읍 신월리 595-1 구례교,241377,185556,196306,202301,196301,202301,3643.0,,POINT (241377 185556),127.45210344860112,35.168322254746826
구례군(문척교),Guryegun(Muncheokgyo),4009618,환경부,섬진강,400902,44927,isnull,3977.23,isnull,isnull,49.11,isnull,전라남도 구례군 구례읍 봉서리,243208,188986,202212,202301,202212,202301,3.0,,POINT (243208 188986),127.47238066518852,35.19916061817834
구례군(광용교),Guryegun(Gwangyonggyo),4009622,환경부,섬진강,400903,44562,isnull,106.82,isnull,isnull,7.27,isnull,전라남도 구례군 용방면 신지리,240167,195814,202112,202301,202112,202301,369.0,,POINT (240167 195814),127.439321401049,35.260828599657096
구례군(서시교),Guryegun(Seosigyo),4009625,환경부,섬진강,400903,39083,isnull,148.56,isnull,isnull,1.21,isnull,전라남도 구례군 구례읍 봉동리 서시교,243225,190619,200701,202301,200612,202301,3633.0,,POINT (243225 190619),127.47265287267504,35.21387838529941
구례군(송정리),Guryegun(Songjeongri),4009630,환경부,섬진강,400905,6270,섬진강,4274.9,235,isnull,40.3,isnull,전라남도 구례군 토지면 송정리 639-1,250875,188563,191909,202301,191703,202301,3621.0,,POINT (250875 188563),127.5565417819577,35.19498943339114
하동군(가탄교),Hadonggun(Gatangyo),4009638,환경부,섬진강,400906,43831,isnull,112.16,isnull,isnull,1.74,isnull,경상남도 하동군 화개면 탑리,257624,189498,202001,202301,202001,202301,1097.0,,POINT (257624 189498),127.63070941139787,35.20305243486057
광양시(남도대교),Gwangyangsi(Namdodaegyo),4009640,환경부,섬진강,400907,38373,섬진강,4478.64,isnull,isnull,33.52,isnull,전라남도 광양시 다압면 하천리,257031,187336,200206,202301,200206,202301,3640.0,,POINT (257031 187336),127.62404843259988,35.183600243771274
광양시(고사리),Gwangyangsi(Gosari),4009650,환경부,섬진강,400907,42733,섬진강,4531.05,isnull,isnull,25.06,isnull,전라남도 광양시 다압면,262506,182287,201612,202301,201612,202301,2193.0,,POINT (262506 182287),127.68377177926048,35.137768822372834
하동군(읍내리),Hadonggun(Eupnaeri),4009665,환경부,섬진강,400911,6972,섬진강,4621.07,450,isnull,15.1,isnull,경상남도 하동군 하동읍 읍내리 1563,267524,174742,192007,202301,198801,202301,3652.0,ㅇ,POINT (267524 174742),127.73821377724764,35.06944287717402
하동군(대석교),Hadonggun(Daeseokgyo),4009670,환경부,섬진강,400909,40179,횡천강,148.98,isnull,isnull,12.77,isnull,경상남도 하동군 적량면 고절리 대석교,271484,173940,200911,202301,200911,202301,3647.0,,POINT (271484 173940),127.78155641446072,35.06194207621608
순천시(송전교),Suncheonsi(Songjeongyo),4104603,한국수자원공사,섬진강남해,410401,38554,이사천,60.1,isnull,isnull,17.8,isnull,전라남도 순천시 승주읍 신성리 송전교,234814,167685,201403,202301,201403,202301,2675.0,,POINT (234814 167685),127.3793152916801,35.00749114823341
순천시(노동교),Suncheonsi(Nodonggyo),4104610,한국수자원공사,섬진강남해,410401,39664,이사천,101.3,isnull,isnull,13.5,isnull,전라남도 순천시 상사면 봉내리 노동교,234582,162045,201403,202301,201403,202301,3154.0,,POINT (234582 162045),127.37654004042037,34.95666231594199
순천시(주암조절지댐),Suncheonsi(Juamjojeoljidam),4104620,한국수자원공사,섬진강남해,410401,33420,이사천,134.6,isnull,isnull,14,isnull,전라남도 순천시 상사면 용계리 170,238366,161166,199005,202301,199005,202301,2395.0,,POINT (238366 161166),127.4179277366777,34.94860336688253
순천시(주암조절지방수로),Suncheonsi(Juamjojeoljibangsuro),4104625,한국수자원공사,섬진강남해,410402,33420,이사천,134.6,isnull,isnull,13,isnull,전라남도 순천시 상사면 용계리 170,238874,161107,199005,202301,199005,202301,2395.0,,POINT (238874 161107),127.42348612991208,34.94805223794824
순천시(주암조절지조정지댐),Suncheonsi(Juamjojeoljijojeongjidam),4104655,한국수자원공사,섬진강남해,410402,33420,이사천,139.7,isnull,isnull,11,isnull,전라남도 순천시 상사면 용계리 170,240091,161266,199005,202301,199005,202301,2395.0,,POINT (240091 161266),127.4368162942806,34.949438066871295
순천시(노디목교),Suncheonsi(Nodimokgyo),4104665,환경부,섬진강남해,410402,26665,이사천,142.36,isnull,isnull,8.09,isnull,전라남도 순천시 상사면 응령리 노디목교,241414,160594,197908,202301,197301,202301,3600.0,,POINT (241414 160594),127.45126613904466,34.94332782462591
순천시(동천교),Suncheonsi(Dongcheongyo),4104680,환경부,섬진강남해,410403,39814,순천동천,133.88,isnull,isnull,7.25,isnull,전라남도 순천시 풍덕동 630-1,245937,159475,200812,202301,200812,202301,3095.0,,POINT (245937 159475),127.5007148852389,34.93304709950582
순천시(연동교),Suncheonsi(Yeondonggyo),4104685,환경부,섬진강남해,410402,19572,이사천,187.64,isnull,isnull,3.28,isnull,전라남도 순천시 교량동 연동교,244548,157958,195407,202301,195308,202301,3642.0,,POINT (244548 157958),127.48543157621737,34.91943539837899
수어댐,SUUHDAM,4105210,한국수자원공사,섬진강남해,410503,38353,수어천,0,0,0,0,0,전라남도 광양시 진상면 섬거리 35-1,170634,265747,200605,202301,200605,202301,1802.0,,POINT (170634 265747),126.67266413816304,35.89148942830068
광양시(서산교),Gwangyangsi(Seosangyo),4105630,환경부,섬진강남해,410501,41640,isnull,72.83,isnull,isnull,6.02,isnull,전라남도 광양시 광양읍 칠성리,252994,163674,201401,202301,201401,202301,3253.0,,POINT (252994 163674),127.57821898767384,34.97055056907967
광양시(용강교),Gwangyangsi(Yongganggyo),4105640,환경부,섬진강남해,410501,43081,isnull,73.26,isnull,isnull,1.91,isnull,전라남도 광양시 광양읍,254968,164456,201801,202301,201801,202301,1825.0,,POINT (254968 164456),127.59988530337628,34.97749389555517
광양시(지원교),Gwangyangsi(Jiwongyo),4105665,한국수자원공사,섬진강남해,410503,39752,수어천,0,0,0,0,0,전라남도 광양시 진상면 지원리 신지원교(일반국도 2호선),168758,266217,200810,202301,200810,202301,3005.0,,POINT (168758 266217),126.65186800365092,35.895667022804936
광양시(수어천교),Gwangyangsi(Sueocheongyo),4105670,한국수자원공사,섬진강남해,410503,39752,수어천,0,0,0,0,0,전라남도 광양시 진월면 진정리 수어천교(군도10호선),165732,265428,200811,202301,200811,202301,3005.0,,POINT (165732 265428),126.61838583117364,35.888454942311334
담양군(담양댐),Damyanggun(Damyangdam),5001610,환경부,영산강,500103,33695,금성천,47.89,isnull,isnull,121.98,123.5,전라남도 담양군 용면 도림리 취수탑 도교,201262,208514,199106,202301,199106,202301,3155.0,,POINT (201262 208514),127.01180520641115,35.376099572706174
담양군(금월교),Damyanggun(Geumwolgyo),5001615,환경부,영산강,500103,37853,영산강,84.98,isnull,isnull,115.83,isnull,전라남도 담양군 담양읍 학동리 금월교 하류,201515,204015,200308,202301,200001,202301,3624.0,,POINT (201515 204015),127.01458141672948,35.33554863192819
담양군(장천교),Damyanggun(Jangcheongyo),5001618,한국수자원공사,영산강,500103,41086,용천,isnull,isnull,isnull,isnull,isnull,전라남도 담양군 용면 두장리 장천교,199065,205678,201206,202301,201812,202301,1461.0,,POINT (199065 205678),126.98763100279484,35.350538265808154
담양군(덕용교),Damyanggun(Deokyonggyo),5001620,환경부,영산강,500102,25324,오례천,36.77,isnull,240,8.7,-9.6,전라남도 담양군 무정면 봉안리 덕용교,203563,199207,197606,202301,197301,202301,3652.0,ㅇ,POINT (203563 199207),127.03708751314328,35.29220755405692
